ID_observacion;ID_anuncio;ID_conjunto_anuncios;ID_campania;Fecha_publicacion_anuncio;Fecha_captura_informacion;Gasto;Moneda;Country;Visitas_al_50;Visitas_al_75;Visitas_al100;Fuente;Brand;Objetivo_campania;Formato;Nombre_campania;Impresiones
ID_V_000112;23844326579330500;23844326579300500;23844326579280500;Wed, 04 Dec 2019 00:00:00 GMT;Fri, 06 Dec 2019 00:00:00 GMT;3.85;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;AON;7864
ID_V_000113;23844326579330500;23844326579300500;23844326579280500;Wed, 04 Dec 2019 00:00:00 GMT;Thu, 19 Dec 2019 00:00:00 GMT;0.05;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;AON;119
ID_V_000114;23844326579330500;23844326579300500;23844326579280500;Wed, 04 Dec 2019 00:00:00 GMT;Sun, 22 Dec 2019 00:00:00 GMT;0.08;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;AON;118
ID_V_000115;23844302789740500;23844302789680500;23844302789490500;Thu, 28 Nov 2019 00:00:00 GMT;Sat, 30 Nov 2019 00:00:00 GMT;1172.91;USD;PE;0;0;0;FB + IG;CUSQUENA;Engagement;Imagen;AON;842982
ID_V_000116;23844302789740500;23844302789680500;23844302789490500;Thu, 28 Nov 2019 00:00:00 GMT;Fri, 29 Nov 2019 00:00:00 GMT;152.25;USD;PE;0;0;0;FB + IG;CUSQUENA;Engagement;Imagen;AON;26826
ID_V_000117;23844302789740500;23844302789680500;23844302789490500;Thu, 28 Nov 2019 00:00:00 GMT;Sat, 30 Nov 2019 00:00:00 GMT;129.43;USD;PE;0;0;0;FB + IG;CUSQUENA;Engagement;Imagen;AON;25803
ID_V_000118;23844277304570500;23844277304540500;23844277304480500;Fri, 22 Nov 2019 00:00:00 GMT;Sat, 23 Nov 2019 00:00:00 GMT;690.13;USD;PE;142891;97159;76966;FB + IG;CUSQUENA;Engagement;Video;AON;1078589
ID_V_000119;23844277304570500;23844277304540500;23844277304480500;Fri, 22 Nov 2019 00:00:00 GMT;Sun, 24 Nov 2019 00:00:00 GMT;705.1304289;USD;PE;149412;101808;80662;FB + IG;CUSQUENA;Engagement;Video;AON;1153880
ID_V_000120;23844277304570500;23844277304540500;23844277304480500;Fri, 22 Nov 2019 00:00:00 GMT;Tue, 26 Nov 2019 00:00:00 GMT;653.96;USD;PE;126254;87352;69955;FB + IG;CUSQUENA;Engagement;Video;AON;938764
ID_V_000121;23844277304570500;23844277304540500;23844277304480500;Fri, 22 Nov 2019 00:00:00 GMT;Tue, 26 Nov 2019 00:00:00 GMT;24.04;USD;PE;5066;2870;1942;FB + IG;CUSQUENA;Engagement;Video;AON;46820
ID_V_000122;23844259823380500;23844259700440500;23844259700400500;Mon, 18 Nov 2019 00:00:00 GMT;Fri, 22 Nov 2019 00:00:00 GMT;111.9;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;AON;249191
ID_V_000123;23844259823380500;23844259700440500;23844259700400500;Mon, 18 Nov 2019 00:00:00 GMT;Tue, 26 Nov 2019 00:00:00 GMT;57.69;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;AON;128066
ID_V_000124;23844259823380500;23844259700440500;23844259700400500;Mon, 18 Nov 2019 00:00:00 GMT;Mon, 02 Dec 2019 00:00:00 GMT;146.13;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;AON;325293
ID_V_000125;23844259823380500;23844259700440500;23844259700400500;Mon, 18 Nov 2019 00:00:00 GMT;Sun, 24 Nov 2019 00:00:00 GMT;14.26;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;AON;30937
ID_V_000126;23844259809070500;23844259700440500;23844259700400500;Mon, 18 Nov 2019 00:00:00 GMT;Mon, 18 Nov 2019 00:00:00 GMT;11.64;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;AON;25867
ID_V_000127;23844259809070500;23844259700440500;23844259700400500;Mon, 18 Nov 2019 00:00:00 GMT;Sat, 30 Nov 2019 00:00:00 GMT;93.47;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;AON;208757
ID_V_000128;23844259809070500;23844259700440500;23844259700400500;Mon, 18 Nov 2019 00:00:00 GMT;Wed, 04 Dec 2019 00:00:00 GMT;179.9301688;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;AON;399996
ID_V_000129;23844259809070500;23844259700440500;23844259700400500;Mon, 18 Nov 2019 00:00:00 GMT;Wed, 20 Nov 2019 00:00:00 GMT;0.87;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;AON;1830
ID_V_000130;23844259809070500;23844259700440500;23844259700400500;Mon, 18 Nov 2019 00:00:00 GMT;Fri, 22 Nov 2019 00:00:00 GMT;10.15;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;AON;22264
ID_V_000131;23844259809070500;23844259700440500;23844259700400500;Mon, 18 Nov 2019 00:00:00 GMT;Sun, 24 Nov 2019 00:00:00 GMT;5.95;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;AON;12964
ID_V_000132;23844259809070500;23844259700440500;23844259700400500;Mon, 18 Nov 2019 00:00:00 GMT;Sun, 01 Dec 2019 00:00:00 GMT;1.83979486;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;AON;3842
ID_V_000133;23844259809070500;23844259700440500;23844259700400500;Mon, 18 Nov 2019 00:00:00 GMT;Wed, 04 Dec 2019 00:00:00 GMT;3.089831175;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;AON;6639
ID_V_000134;23844259809070500;23844259700440500;23844259700400500;Mon, 18 Nov 2019 00:00:00 GMT;Thu, 05 Dec 2019 00:00:00 GMT;0.69;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;AON;1620
ID_V_000135;23844138524840500;23843913498020500;23843913498040500;Thu, 24 Oct 2019 00:00:00 GMT;Tue, 29 Oct 2019 00:00:00 GMT;387.2798041;USD;PE;0;0;0;FB + IG;CUSQUENA;Conversions;Carrusel;GASTRONOMIA;326158
ID_V_000136;23844138524840500;23843913498020500;23843913498040500;Thu, 24 Oct 2019 00:00:00 GMT;Fri, 25 Oct 2019 00:00:00 GMT;12.7;USD;PE;0;0;0;FB + IG;CUSQUENA;Conversions;Carrusel;GASTRONOMIA;10508
ID_V_000137;23844138524840500;23843913498020500;23843913498040500;Thu, 24 Oct 2019 00:00:00 GMT;Tue, 29 Oct 2019 00:00:00 GMT;7.740195944;USD;PE;0;0;0;FB + IG;CUSQUENA;Conversions;Carrusel;GASTRONOMIA;7009
ID_V_000138;23844138519400500;23843913428820500;23843913428800500;Thu, 24 Oct 2019 00:00:00 GMT;Sat, 26 Oct 2019 00:00:00 GMT;322.32;USD;PE;0;0;0;FB + IG;CUSQUENA;Conversions;Carrusel;GASTRONOMIA;224172
ID_V_000139;23844138519400500;23843913428820500;23843913428800500;Thu, 24 Oct 2019 00:00:00 GMT;Thu, 31 Oct 2019 00:00:00 GMT;373.09;USD;PE;0;0;0;FB + IG;CUSQUENA;Conversions;Carrusel;GASTRONOMIA;269509
ID_V_000140;23844138519400500;23843913428820500;23843913428800500;Thu, 24 Oct 2019 00:00:00 GMT;Sat, 26 Oct 2019 00:00:00 GMT;19.86;USD;PE;0;0;0;FB + IG;CUSQUENA;Conversions;Carrusel;GASTRONOMIA;14212
ID_V_000141;23844138499040500;23843913414550500;23843913413720500;Thu, 24 Oct 2019 00:00:00 GMT;Mon, 28 Oct 2019 00:00:00 GMT;910.73;USD;PE;0;0;0;FB + IG;CUSQUENA;Traffic;Imagen;GASTRONOMIA;1137671
ID_V_000142;23844138499040500;23843913414550500;23843913413720500;Thu, 24 Oct 2019 00:00:00 GMT;Thu, 24 Oct 2019 00:00:00 GMT;1.56;USD;PE;0;0;0;FB + IG;CUSQUENA;Traffic;Imagen;GASTRONOMIA;3352
ID_V_000143;23844138499040500;23843913414550500;23843913413720500;Thu, 24 Oct 2019 00:00:00 GMT;Wed, 30 Oct 2019 00:00:00 GMT;3.529104252;USD;PE;0;0;0;FB + IG;CUSQUENA;Traffic;Imagen;GASTRONOMIA;8291
ID_V_000144;23844138490930500;23843913410960500;23843913410360500;Thu, 24 Oct 2019 00:00:00 GMT;Fri, 25 Oct 2019 00:00:00 GMT;512.18;USD;PE;0;0;0;FB + IG;CUSQUENA;Traffic;Imagen;GASTRONOMIA;647599
ID_V_000145;23844138490930500;23843913410960500;23843913410360500;Thu, 24 Oct 2019 00:00:00 GMT;Sat, 26 Oct 2019 00:00:00 GMT;737.07;USD;PE;0;0;0;FB + IG;CUSQUENA;Traffic;Imagen;GASTRONOMIA;955774
ID_V_000146;23844138490930500;23843913410960500;23843913410360500;Thu, 24 Oct 2019 00:00:00 GMT;Tue, 29 Oct 2019 00:00:00 GMT;1000.29;USD;PE;0;0;0;FB + IG;CUSQUENA;Traffic;Imagen;GASTRONOMIA;1352853
ID_V_000147;23844138490930500;23843913410960500;23843913410360500;Thu, 24 Oct 2019 00:00:00 GMT;Thu, 24 Oct 2019 00:00:00 GMT;0.47;USD;PE;0;0;0;FB + IG;CUSQUENA;Traffic;Imagen;GASTRONOMIA;1307
ID_V_000148;23844138490930500;23843913410960500;23843913410360500;Thu, 24 Oct 2019 00:00:00 GMT;Sat, 26 Oct 2019 00:00:00 GMT;0.31;USD;PE;0;0;0;FB + IG;CUSQUENA;Traffic;Imagen;GASTRONOMIA;763
ID_V_000149;23844138490930500;23843913410960500;23843913410360500;Thu, 24 Oct 2019 00:00:00 GMT;Tue, 29 Oct 2019 00:00:00 GMT;0.16;USD;PE;0;0;0;FB + IG;CUSQUENA;Traffic;Imagen;GASTRONOMIA;140
ID_V_000150;23844101108470500;23844101108460500;23844101108450500;Sat, 19 Oct 2019 00:00:00 GMT;Sat, 19 Oct 2019 00:00:00 GMT;99.35;USD;PE;27136;26405;25954;FB + IG;CUSQUENA;Video Views;Video;GASTRONOMIA;34644
ID_V_000151;23844094305000500;23844094304980500;23844094304950500;Fri, 18 Oct 2019 00:00:00 GMT;Fri, 18 Oct 2019 00:00:00 GMT;0.04;USD;PE;26;22;18;FB + IG;CUSQUENA;Video Views;Video;GASTRONOMIA;343
ID_V_000152;23844082607550500;23844082607510500;23844082607480500;Wed, 16 Oct 2019 00:00:00 GMT;Sat, 19 Oct 2019 00:00:00 GMT;86.3;USD;PE;0;0;0;FB + IG;CUSQUENA;Reach;Imagen;GASTRONOMIA;49514
ID_V_000153;23844082607550500;23844082607510500;23844082607480500;Wed, 16 Oct 2019 00:00:00 GMT;Thu, 17 Oct 2019 00:00:00 GMT;7.67;USD;PE;0;0;0;FB + IG;CUSQUENA;Reach;Imagen;GASTRONOMIA;8382
ID_V_000154;23844082607550500;23844082607510500;23844082607480500;Wed, 16 Oct 2019 00:00:00 GMT;Fri, 18 Oct 2019 00:00:00 GMT;4.32;USD;PE;0;0;0;FB + IG;CUSQUENA;Reach;Imagen;GASTRONOMIA;3457
ID_V_000155;23844076582600500;23844076579760500;23844076198770500;Tue, 15 Oct 2019 00:00:00 GMT;Sat, 19 Oct 2019 00:00:00 GMT;37.36;USD;PE;1260;774;528;Instagram;CUSQUENA;Video Views;Video;GASTRONOMIA;19127
ID_V_000156;23844076198840500;23844076198810500;23844076198770500;Tue, 15 Oct 2019 00:00:00 GMT;Wed, 16 Oct 2019 00:00:00 GMT;37.4;USD;PE;5576;4366;3085;Instagram;CUSQUENA;Video Views;Video;GASTRONOMIA;64605
ID_V_000157;23844076198840500;23844076198810500;23844076198770500;Tue, 15 Oct 2019 00:00:00 GMT;Sun, 20 Oct 2019 00:00:00 GMT;37.36;USD;PE;4721;3620;2484;Instagram;CUSQUENA;Video Views;Video;GASTRONOMIA;58993
ID_V_000158;23844049361440500;23843969219590500;23843969219570500;Tue, 08 Oct 2019 00:00:00 GMT;Tue, 08 Oct 2019 00:00:00 GMT;19.45;USD;PE;0;0;0;FB + IG;CUSQUENA;Traffic;Imagen;TERRA CUSCO;12187
ID_V_000159;23844049361440500;23843969219590500;23843969219570500;Tue, 08 Oct 2019 00:00:00 GMT;Sat, 12 Oct 2019 00:00:00 GMT;33.59;USD;PE;0;0;0;FB + IG;CUSQUENA;Traffic;Imagen;TERRA CUSCO;36347
ID_V_000160;23844049361440500;23843969219590500;23843969219570500;Tue, 08 Oct 2019 00:00:00 GMT;Sat, 19 Oct 2019 00:00:00 GMT;21.34;USD;PE;0;0;0;FB + IG;CUSQUENA;Traffic;Imagen;TERRA CUSCO;20906
ID_V_000161;23844049361440500;23843969219590500;23843969219570500;Tue, 08 Oct 2019 00:00:00 GMT;Mon, 14 Oct 2019 00:00:00 GMT;0.73;USD;PE;0;0;0;FB + IG;CUSQUENA;Traffic;Imagen;TERRA CUSCO;722
ID_V_000162;23844049361440500;23843969219590500;23843969219570500;Tue, 08 Oct 2019 00:00:00 GMT;Wed, 16 Oct 2019 00:00:00 GMT;0.7;USD;PE;0;0;0;FB + IG;CUSQUENA;Traffic;Imagen;TERRA CUSCO;1325
ID_V_000163;23844049271430500;23843969197350500;23843969197050500;Tue, 08 Oct 2019 00:00:00 GMT;Thu, 10 Oct 2019 00:00:00 GMT;23.38;USD;PE;0;0;0;Facebook;CUSQUENA;Event Responses;Evento;TERRA CUSCO;37653
ID_V_000164;23844049271430500;23843969197350500;23843969197050500;Tue, 08 Oct 2019 00:00:00 GMT;Wed, 16 Oct 2019 00:00:00 GMT;62.42;USD;PE;0;0;0;Facebook;CUSQUENA;Event Responses;Evento;TERRA CUSCO;86670
ID_V_000165;23844049271430500;23843969197350500;23843969197050500;Tue, 08 Oct 2019 00:00:00 GMT;Fri, 18 Oct 2019 00:00:00 GMT;67.59;USD;PE;0;0;0;Facebook;CUSQUENA;Event Responses;Evento;TERRA CUSCO;66600
ID_V_000166;23844048949830500;23844048949800500;23844048949780500;Tue, 08 Oct 2019 00:00:00 GMT;Tue, 08 Oct 2019 00:00:00 GMT;19.9;USD;PE;25590;25152;24844;FB + IG;CUSQUENA;Video Views;Video;TERRA CUSCO;28714
ID_V_000167;23844048949830500;23844048949800500;23844048949780500;Tue, 08 Oct 2019 00:00:00 GMT;Mon, 14 Oct 2019 00:00:00 GMT;30.06;USD;PE;24261;23812;23523;Facebook;CUSQUENA;Video Views;Video;TERRA CUSCO;27296
ID_V_000168;23844048867700500;23844048850370500;23844048816910500;Tue, 08 Oct 2019 00:00:00 GMT;Thu, 10 Oct 2019 00:00:00 GMT;6.94;USD;PE;773;664;578;FB + IG;CUSQUENA;Video Views;Stories;TERRA CUSCO;10877
ID_V_000169;23844048817210500;23844048817070500;23844048816910500;Thu, 10 Oct 2019 00:00:00 GMT;Thu, 10 Oct 2019 00:00:00 GMT;119.57;USD;PE;85798;84265;83243;Facebook;CUSQUENA;Video Views;Video;GASTRONOMIA;95002
ID_V_000170;23844048817210500;23844048817070500;23844048816910500;Thu, 10 Oct 2019 00:00:00 GMT;Fri, 11 Oct 2019 00:00:00 GMT;118.53;USD;PE;98715;97108;95980;Facebook;CUSQUENA;Video Views;Video;GASTRONOMIA;108012
ID_V_000171;23844045975240500;23844045975220500;23844045975200500;Tue, 08 Oct 2019 00:00:00 GMT;Tue, 08 Oct 2019 00:00:00 GMT;184.21;USD;PE;218742;215157;212900;Facebook;CUSQUENA;Video Views;Video;EQUITY;240304
ID_V_000172;23844045975240500;23844045975220500;23844045975200500;Tue, 08 Oct 2019 00:00:00 GMT;Wed, 09 Oct 2019 00:00:00 GMT;218.86;USD;PE;219219;215441;213099;Facebook;CUSQUENA;Video Views;Video;EQUITY;240187
ID_V_000173;23844045975240500;23844045975220500;23844045975200500;Tue, 08 Oct 2019 00:00:00 GMT;Thu, 10 Oct 2019 00:00:00 GMT;219.94;USD;PE;168755;165945;164117;Facebook;CUSQUENA;Video Views;Video;EQUITY;185352
ID_V_000174;23844034334380500;23844034333610500;23844034332740500;Fri, 04 Oct 2019 00:00:00 GMT;Sun, 06 Oct 2019 00:00:00 GMT;25.13;USD;PE;0;0;0;FB + IG;CUSQUENA;Engagement;Imagen;AON;3906
ID_V_000175;23844027927090500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Fri, 04 Oct 2019 00:00:00 GMT;73.43;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;221770
ID_V_000176;23844027927090500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Mon, 07 Oct 2019 00:00:00 GMT;133.11;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;402988
ID_V_000177;23844027927090500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Wed, 09 Oct 2019 00:00:00 GMT;65.61;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;199569
ID_V_000178;23844027927090500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Thu, 10 Oct 2019 00:00:00 GMT;89.85;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;271481
ID_V_000179;23844027927090500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Sat, 12 Oct 2019 00:00:00 GMT;104.68;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;317207
ID_V_000180;23844027927090500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Tue, 22 Oct 2019 00:00:00 GMT;72.98;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;221813
ID_V_000181;23844027927090500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Fri, 25 Oct 2019 00:00:00 GMT;120.17;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;364253
ID_V_000182;23844027927090500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Sat, 26 Oct 2019 00:00:00 GMT;118.63;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;359214
ID_V_000183;23844027927090500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Mon, 28 Oct 2019 00:00:00 GMT;75.39;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;228577
ID_V_000184;23844027927090500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Wed, 09 Oct 2019 00:00:00 GMT;4.04;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;11798
ID_V_000185;23844027927090500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Fri, 18 Oct 2019 00:00:00 GMT;13.4;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;39936
ID_V_000186;23844027927090500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Fri, 25 Oct 2019 00:00:00 GMT;15.64;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;47216
ID_V_000187;23844027927090500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Sat, 26 Oct 2019 00:00:00 GMT;16.28;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;49259
ID_V_000188;23844027927090500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Tue, 29 Oct 2019 00:00:00 GMT;4.03;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;11796
ID_V_000189;23844027908960500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Wed, 09 Oct 2019 00:00:00 GMT;30.28;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;91056
ID_V_000190;23844027908960500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Tue, 15 Oct 2019 00:00:00 GMT;32.84;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;100055
ID_V_000191;23844027908960500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Thu, 17 Oct 2019 00:00:00 GMT;38.59;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;116649
ID_V_000192;23844027908960500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Sat, 19 Oct 2019 00:00:00 GMT;23.95;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;72581
ID_V_000193;23844027908960500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Tue, 22 Oct 2019 00:00:00 GMT;24.38;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;74179
ID_V_000194;23844027908960500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Wed, 23 Oct 2019 00:00:00 GMT;30.4;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;91917
ID_V_000195;23844027908960500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Thu, 03 Oct 2019 00:00:00 GMT;2.46;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;7814
ID_V_000196;23844027908960500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Fri, 04 Oct 2019 00:00:00 GMT;1.49;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;4693
ID_V_000197;23844027908960500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Thu, 10 Oct 2019 00:00:00 GMT;21.93;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;67052
ID_V_000198;23844027908960500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Sun, 13 Oct 2019 00:00:00 GMT;50.42;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;152466
ID_V_000199;23844027908960500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Mon, 14 Oct 2019 00:00:00 GMT;15.22;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;45850
ID_V_000200;23844027908960500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Tue, 15 Oct 2019 00:00:00 GMT;7.95;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;23220
ID_V_000201;23844027908960500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Wed, 16 Oct 2019 00:00:00 GMT;3.62;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;11104
ID_V_000202;23844027908960500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Thu, 17 Oct 2019 00:00:00 GMT;12.34;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;37484
ID_V_000203;23844027908960500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Fri, 18 Oct 2019 00:00:00 GMT;15.62;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;48086
ID_V_000204;23844027908960500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Tue, 22 Oct 2019 00:00:00 GMT;3.51;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;10236
ID_V_000205;23844027908960500;23844027828310500;23844027828290500;Thu, 03 Oct 2019 00:00:00 GMT;Tue, 29 Oct 2019 00:00:00 GMT;3.35;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;9788
ID_V_000206;23843995628420500;23843876266050500;23843876054800500;Fri, 27 Sep 2019 00:00:00 GMT;Sat, 28 Sep 2019 00:00:00 GMT;15.92;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;26936
ID_V_000207;23843995628420500;23843876266050500;23843876054800500;Fri, 27 Sep 2019 00:00:00 GMT;Sun, 29 Sep 2019 00:00:00 GMT;9.27;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;16781
ID_V_000208;23843995628420500;23843876266050500;23843876054800500;Fri, 27 Sep 2019 00:00:00 GMT;Mon, 30 Sep 2019 00:00:00 GMT;5.91;USD;PE;0;0;0;FB + IG;CUSQUENA;Brand Awareness;Imagen;GASTRONOMIA;10195
ID_V_000209;23843984314970500;23843984314980500;23843930722880500;Tue, 24 Sep 2019 00:00:00 GMT;Wed, 25 Sep 2019 00:00:00 GMT;214.94;USD;PE;12923;9618;6513;FB + IG;CUSQUENA;Video Views;Video;GASTRONOMIA;212581
ID_V_000210;23843984314970500;23843984314980500;23843930722880500;Tue, 24 Sep 2019 00:00:00 GMT;Sat, 28 Sep 2019 00:00:00 GMT;200;USD;PE;10050;7578;5241;FB + IG;CUSQUENA;Video Views;Video;GASTRONOMIA;165899
ID_V_000211;23843984314970500;23843984314980500;23843930722880500;Tue, 24 Sep 2019 00:00:00 GMT;Thu, 26 Sep 2019 00:00:00 GMT;108.36;USD;PE;6581;4827;2575;FB + IG;CUSQUENA;Video Views;Video;GASTRONOMIA;92951
ID_V_000212;23843984314970500;23843984314980500;23843930722880500;Tue, 24 Sep 2019 00:00:00 GMT;Fri, 27 Sep 2019 00:00:00 GMT;93.43;USD;PE;5068;3798;2039;FB + IG;CUSQUENA;Video Views;Video;GASTRONOMIA;75996
ID_V_000213;23843984314970500;23843984314980500;23843930722880500;Tue, 24 Sep 2019 00:00:00 GMT;Sun, 29 Sep 2019 00:00:00 GMT;144.15;USD;PE;7913;5773;2988;FB + IG;CUSQUENA;Video Views;Video;GASTRONOMIA;142220
ID_V_000214;23843969219630500;23843969219590500;23843969219570500;Fri, 20 Sep 2019 00:00:00 GMT;Sat, 21 Sep 2019 00:00:00 GMT;26.08;USD;PE;0;0;0;FB + IG;CUSQUENA;Traffic;Imagen;TERRA CUSCO;15796
ID_V_000215;23843969219630500;23843969219590500;23843969219570500;Fri, 20 Sep 2019 00:00:00 GMT;Sun, 22 Sep 2019 00:00:00 GMT;25.94;USD;PE;0;0;0;FB + IG;CUSQUENA;Traffic;Imagen;TERRA CUSCO;16027
ID_V_000216;23843969219630500;23843969219590500;23843969219570500;Fri, 20 Sep 2019 00:00:00 GMT;Mon, 23 Sep 2019 00:00:00 GMT;25.61;USD;PE;0;0;0;FB + IG;CUSQUENA;Traffic;Imagen;TERRA CUSCO;19218
ID_V_000217;23843969219630500;23843969219590500;23843969219570500;Fri, 20 Sep 2019 00:00:00 GMT;Thu, 26 Sep 2019 00:00:00 GMT;27.31;USD;PE;0;0;0;FB + IG;CUSQUENA;Traffic;Imagen;TERRA CUSCO;16393
